"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022900","GO:0022900","electron transport chain","6/35","131/17284",0.0458015267175573,22.6181025081788,11.187802778543,2.28985055547159e-07,4.93953476966015e-06,3.3745166080634e-06,"COX1/COX2/COX3/CYTB/ND1/ND2",6
"GO:0045333","GO:0045333","cellular respiration","7/35","243/17284",0.0288065843621399,14.2255144032922,9.35254480518666,4.78763338678841e-07,9.63910188540066e-06,6.5850957460388e-06,"ATP6/COX1/COX2/COX3/CYTB/ND1/ND2",7
"GO:1902600","GO:1902600","proton transmembrane transport","6/35","191/17284",0.031413612565445,15.5129394166043,9.08499192631459,2.09290801823172e-06,3.95036388441237e-05,2.69874981298301e-05,"ATP6/COX2/COX3/CYTB/ND1/ND2",6
"GO:0042255","GO:0042255","ribosome assembly","4/35","56/17284",0.0714285714285714,35.2734693877551,11.5716763110175,4.80141524520742e-06,8.44310230916155e-05,5.76803085603229e-05,"RPS14/RPS15/RPS19/RPS27",4
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","7/35","346/17284",0.0202312138728324,9.9907514450867,7.60964860677598,5.0323126345996e-06,8.44310230916155e-05,5.76803085603229e-05,"ATP6/COX1/COX2/COX3/CYTB/ND1/ND2",7
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","3/35","22/17284",0.136363636363636,67.3402597402597,14.0250551568331,1.14093579655907e-05,0.000181348742400441,0.000123891089266248,"COX1/COX2/COX3",3
"GO:0022618","GO:0022618","protein-RNA complex assembly","5/35","191/17284",0.0261780104712042,12.9274495138369,7.46649451390649,3.87823485196547e-05,0.000585613462646786,0.000400070542623806,"RPS14/RPS15/RPS19/RPS27/RPL13A",5
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","7/35","480/17284",0.0145833333333333,7.20166666666667,6.20703691045689,4.17694568737736e-05,0.000600684570279982,0.0004103665938476,"ATP6/COX1/COX2/COX3/CYTB/ND1/ND2",7
"GO:0071826","GO:0071826","protein-RNA complex organization","5/35","200/17284",0.025,12.3457142857143,7.26965306540052,4.83047893885711e-05,0.000663093017970385,0.000453001852639231,"RPS14/RPS15/RPS19/RPS27/RPL13A",5
"GO:0070482","GO:0070482","response to oxygen levels","6/35","342/17284",0.0175438596491228,8.66365914786967,6.44805184941803,5.74266094965902e-05,0.000754036350781315,0.000515131142395043,"ATP6/COX1/COX2/CYTB/ND1/ND2",6
"GO:0030490","GO:0030490","maturation of SSU-rRNA","3/35","54/17284",0.0555555555555556,27.4349206349206,8.76382865899618,0.000175784043427892,0.00221194921313431,0.00151112598736258,"RPS14/RPS19/RPS21",3
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","3/35","63/17284",0.0476190476190476,23.5156462585034,8.0646799011384,0.000277939753084296,0.00335751221725829,0.00229373438334829,"RPL7/RPL26/RPL35",3
"GO:0001666","GO:0001666","response to hypoxia","5/35","302/17284",0.0165562913907285,8.1759697256386,5.66697474334423,0.000332713457336535,0.00372955219643081,0.00254789902579449,"COX1/COX2/CYTB/ND1/ND2",5
"GO:0042776","GO:0042776","proton motive force-driven mitochondrial ATP synthesis","3/35","67/17284",0.0447761194029851,22.1117270788913,7.79909212889348,0.000333436785773615,0.00372955219643081,0.00254789902579449,"ATP6/ND1/ND2",3
"GO:0036293","GO:0036293","response to decreased oxygen levels","5/35","316/17284",0.0158227848101266,7.81374321880651,5.50649947845129,0.000409540438613236,0.00441718615932847,0.00301766638978174,"COX1/COX2/CYTB/ND1/ND2",5
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis","3/35","76/17284",0.0394736842105263,19.4932330827068,7.27806729560751,0.000483251920312826,0.00503248551498185,0.00343801729151775,"ATP6/ND1/ND2",3
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","2/35","17/17284",0.117647058823529,58.0974789915966,10.6094916572195,0.00053153405933539,0.00535077619730959,0.00365546230279777,"RPL7/RPL35",2
"GO:1900118","GO:1900118","negative regulation of execution phase of apoptosis","2/35","18/17284",0.111111111111111,54.8698412698413,10.3002485886031,0.000597215922646237,0.00581803898836012,0.00397467982474236,"MTRNR2L2/MTRNR2L8",2
"GO:0055093","GO:0055093","response to hyperoxia","2/35","20/17284",0.1,49.3828571428571,9.75208372742776,0.000739757296608088,0.00698145948673883,0.00476948783339425,"ATP6/CYTB",2
"GO:0006754","GO:0006754","ATP biosynthetic process","3/35","98/17284",0.0306122448979592,15.1172011661808,6.31300107826456,0.00101417089070891,0.00928120027254821,0.00634058993872237,"ATP6/ND1/ND2",3
"GO:0000470","GO:0000470","maturation of LSU-rRNA","2/35","26/17284",0.0769230769230769,37.9868131868132,8.50158656939571,0.00125576305794053,0.0111541306911188,0.00762011019679083,"RPL7/RPL35",2
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","3/35","108/17284",0.0277777777777778,13.7174603174603,5.9719048463059,0.00134260748035187,0.0112531586200428,0.00768776259856532,"ATP6/ND1/ND2",3
"GO:0036296","GO:0036296","response to increased oxygen levels","2/35","27/17284",0.0740740740740741,36.5798941798942,8.33423055936773,0.00135450246607473,0.0112531586200428,0.00768776259856532,"ATP6/CYTB",2
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","3/35","109/17284",0.0275229357798165,13.5916120576671,5.94029259273321,0.00137869824152842,0.0112531586200428,0.00768776259856532,"ATP6/ND1/ND2",3
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","3/35","113/17284",0.0265486725663717,13.1104930467762,5.81788159585562,0.00152916043102931,0.0121528013202855,0.00830236688315081,"ATP6/ND1/ND2",3
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator","2/35","30/17284",0.0666666666666667,32.9219047619048,7.88253947117861,0.0016722736885613,0.0129494013832183,0.008846576058246,"RPL26/RPS15",2
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","3/35","121/17284",0.0247933884297521,12.2436835891381,5.59070176488408,0.00186013948538651,0.0140094192590266,0.00957074302812555,"ATP6/ND1/ND2",3
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis","2/35","32/17284",0.0625,30.8642857142857,7.61673809346462,0.00190194102523209,0.0140094192590266,0.00957074302812555,"MTRNR2L2/MTRNR2L8",2
"GO:0000462","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","2/35","35/17284",0.0571428571428571,28.2187755102041,7.26076316317298,0.0022728916372213,0.0163431732009722,0.0111650817267011,"RPS19/RPS21",2
"GO:0046688","GO:0046688","response to copper ion","2/35","36/17284",0.0555555555555556,27.4349206349206,7.15190135296771,0.00240353938851133,0.0168806719844284,0.0115322820109723,"COX1/CYTB",2
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","3/35","153/17284",0.0196078431372549,9.68291316526611,4.85938648785489,0.00361707416197293,0.024826281748087,0.0169604434389161,"ATP6/ND1/ND2",3
"GO:0006120","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","2/35","50/17284",0.04,19.7531428571429,5.98174156575485,0.00459133183562367,0.0308129380968522,0.0210503167200524,"ND1/ND2",2
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process","3/35","168/17284",0.0178571428571429,8.81836734693877,4.58702598073542,0.00469890794351001,0.0308493521508701,0.021075193522379,"ATP6/ND1/ND2",3
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","3/35","175/17284",0.0171428571428571,8.46563265306123,4.47131178039927,0.00526389531401213,0.0338233273368439,0.0231069088812178,"ATP6/ND1/ND2",3
"GO:0010257","GO:0010257","NADH dehydrogenase complex assembly","2/35","61/17284",0.0327868852459016,16.1911007025761,5.3537906569716,0.00676404344473716,0.0416885942920535,0.0284801829252091,"ND1/ND2",2
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","2/35","61/17284",0.0327868852459016,16.1911007025761,5.3537906569716,0.00676404344473716,0.0416885942920535,0.0284801829252091,"ND1/ND2",2
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","3/35","194/17284",0.0154639175257732,7.63652430044183,4.18728140606564,0.00699795971737753,0.0422676766929603,0.0288757916759157,"ATP6/ND1/ND2",3
"GO:0031100","GO:0031100","animal organ regeneration","2/35","67/17284",0.0298507462686567,14.7411513859275,5.07625478557244,0.00811052376316058,0.0480270230681274,0.0328103747694422,"CYTB/RPS15",2
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","4/35","421/17284",0.00950118764845606,4.69195792331184,3.45455408745479,0.0100058036978998,0.058110629168572,0.0396991401779021,"RPS14/RPS15/RPS19/RPS27",4
"GO:0046034","GO:0046034","ATP metabolic process","3/35","226/17284",0.0132743362831858,6.55524652338812,3.78664966604441,0.0106106115392857,0.0604604657521562,0.0413044659721945,"ATP6/ND1/ND2",3
"GO:0009165","GO:0009165","nucleotide biosynthetic process","3/35","230/17284",0.0130434782608696,6.44124223602484,3.74205766103917,0.0111253413522644,0.062219501636738,0.0425061774862344,"ATP6/ND1/ND2",3
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","2/35","88/17284",0.0227272727272727,11.2233766233766,4.33095433047606,0.0136747075894684,0.0742428981141236,0.0507201395272507,"FTH1/S100A6",2
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","3/35","249/17284",0.0120481927710843,5.94974182444062,3.54382916221801,0.0137668950145395,0.0742428981141236,0.0507201395272507,"ATP6/ND1/ND2",3
"GO:0097194","GO:0097194","execution phase of apoptosis","2/35","90/17284",0.0222222222222222,10.9739682539683,4.27329034072395,0.0142709738601027,0.0756111246622985,0.051654863833428,"MTRNR2L2/MTRNR2L8",2
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","3/35","255/17284",0.0117647058823529,5.80974789915966,3.48545481640134,0.014669255086088,0.0758729254959581,0.0518337169648233,"ATP6/ND1/ND2",3
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","3/35","256/17284",0.01171875,5.78705357142857,3.47590641967968,0.0148228563055018,0.0758729254959581,0.0518337169648233,"ATP6/ND1/ND2",3
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","3/35","260/17284",0.0115384615384615,5.69802197802198,3.43821110631794,0.0154464535320835,0.0777471494448204,0.0531141209173398,"ATP6/ND1/ND2",3
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","3/35","271/17284",0.011070110701107,5.46673695308382,3.3384601611681,0.0172374701873805,0.0853396065014575,0.058301020823582,"ATP6/ND1/ND2",3
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","2/35","102/17284",0.0196078431372549,9.68291316526611,3.96177960923299,0.0180791558870515,0.0880629851272507,0.0601615374170134,"ND1/ND2",2
"GO:0050829","GO:0050829","defense response to Gram-negative bacterium","2/35","106/17284",0.0188679245283019,9.31752021563342,3.86920842337683,0.0194341601572194,0.0907230620387357,0.0619788085032841,"RPL30/RPS19",2
"GO:0048144","GO:0048144","fibroblast proliferation","2/35","107/17284",0.0186915887850467,9.23044058744993,3.8468295308218,0.0197794371326108,0.0907230620387357,0.0619788085032841,"FTH1/S100A6",2
"GO:0002536","GO:0002536","respiratory burst involved in inflammatory response","1/35","10/17284",0.1,49.3828571428571,6.89376825011487,0.0200715867702389,0.0907230620387357,0.0619788085032841,"RPS19",1
"GO:0042989","GO:0042989","sequestering of actin monomers","1/35","10/17284",0.1,49.3828571428571,6.89376825011487,0.0200715867702389,0.0907230620387357,0.0619788085032841,"TMSB10",1
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","2/35","108/17284",0.0185185185185185,9.14497354497355,3.82474218688771,0.0201273018430308,0.0907230620387357,0.0619788085032841,"RPL26/RPS15",2
"GO:0097250","GO:0097250","mitochondrial respirasome assembly","2/35","112/17284",0.0178571428571429,8.81836734693877,3.73917911599619,0.0215444133920494,0.0951605662253023,0.0650103554554174,"ND1/ND2",2
"GO:0044829","GO:0044829","positive regulation by host of viral genome replication","1/35","11/17284",0.0909090909090909,44.8935064935065,6.55955470876232,0.0220570848866595,0.0951605662253023,0.0650103554554174,"EEF1A1",1
"GO:0046689","GO:0046689","response to mercury ion","1/35","11/17284",0.0909090909090909,44.8935064935065,6.55955470876232,0.0220570848866595,0.0951605662253023,0.0650103554554174,"CYTB",1
"GO:0031125","GO:0031125","rRNA 3'-end processing","1/35","12/17284",0.0833333333333333,41.152380952381,6.26746962070315,0.0240386747684962,0.100828885834526,0.0688827522606031,"RPS21",1
"GO:0110075","GO:0110075","regulation of ferroptosis","1/35","12/17284",0.0833333333333333,41.152380952381,6.26746962070315,0.0240386747684962,0.100828885834526,0.0688827522606031,"FTH1",1
"GO:0006122","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","1/35","13/17284",0.0769230769230769,37.9868131868132,6.00926662844064,0.0260163638828491,0.102600677519614,0.0700931780893845,"CYTB",1
"GO:0097707","GO:0097707","ferroptosis","1/35","13/17284",0.0769230769230769,37.9868131868132,6.00926662844064,0.0260163638828491,0.102600677519614,0.0700931780893845,"FTH1",1
"GO:0031640","GO:0031640","killing of cells of another organism","2/35","124/17284",0.0161290322580645,7.96497695852535,3.50617437135894,0.0260359830852947,0.102600677519614,0.0700931780893845,"RPL30/RPS19",2
"GO:0141061","GO:0141061","disruption of cell in another organism","2/35","124/17284",0.0161290322580645,7.96497695852535,3.50617437135894,0.0260359830852947,0.102600677519614,0.0700931780893845,"RPL30/RPS19",2
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","3/35","318/17284",0.00943396226415094,4.65876010781671,2.96632949408324,0.0261597753940739,0.102600677519614,0.0700931780893845,"ATP6/ND1/ND2",3
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism","2/35","127/17284",0.015748031496063,7.77682789651294,3.45278286213217,0.0272136236570336,0.105365568518258,0.0719820544774438,"RPL30/RPS19",2
"GO:0000054","GO:0000054","ribosomal subunit export from nucleus","1/35","15/17284",0.0666666666666667,32.9219047619048,5.57137586340256,0.0299600696083496,0.111241901958233,0.0759965590234006,"RPS15",1
"GO:0033750","GO:0033750","ribosome localization","1/35","15/17284",0.0666666666666667,32.9219047619048,5.57137586340256,0.0299600696083496,0.111241901958233,0.0759965590234006,"RPS15",1
"GO:0061684","GO:0061684","chaperone-mediated autophagy","1/35","15/17284",0.0666666666666667,32.9219047619048,5.57137586340256,0.0299600696083496,0.111241901958233,0.0759965590234006,"EEF1A1",1
"GO:0030218","GO:0030218","erythrocyte differentiation","2/35","136/17284",0.0147058823529412,7.26218487394958,3.30255628258714,0.0308733165747624,0.111241901958233,0.0759965590234006,"RPS14/RPS19",2
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","2/35","136/17284",0.0147058823529412,7.26218487394958,3.30255628258714,0.0308733165747624,0.111241901958233,0.0759965590234006,"RPL30/RPS19",2
"GO:0000479","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/35","16/17284",0.0625,30.8642857142857,5.38335139763149,0.0319261010846195,0.111241901958233,0.0759965590234006,"RPS21",1
"GO:0006978","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","1/35","16/17284",0.0625,30.8642857142857,5.38335139763149,0.0319261010846195,0.111241901958233,0.0759965590234006,"RPL26",1
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","3/35","345/17284",0.00869565217391304,4.29416149068323,2.78401887579282,0.0322200025061271,0.111241901958233,0.0759965590234006,"ATP6/ND1/ND2",3
"GO:0002679","GO:0002679","respiratory burst involved in defense response","1/35","17/17284",0.0588235294117647,29.0487394957983,5.2118389976551,0.0338882615237001,0.111241901958233,0.0759965590234006,"RPS19",1
"GO:0007000","GO:0007000","nucleolus organization","1/35","17/17284",0.0588235294117647,29.0487394957983,5.2118389976551,0.0338882615237001,0.111241901958233,0.0759965590234006,"RPS19",1
"GO:0042772","GO:0042772","DNA damage response, signal transduction resulting in transcription","1/35","17/17284",0.0588235294117647,29.0487394957983,5.2118389976551,0.0338882615237001,0.111241901958233,0.0759965590234006,"RPL26",1
"GO:0043517","GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator","1/35","17/17284",0.0588235294117647,29.0487394957983,5.2118389976551,0.0338882615237001,0.111241901958233,0.0759965590234006,"RPL26",1
"GO:0060263","GO:0060263","regulation of respiratory burst","1/35","17/17284",0.0588235294117647,29.0487394957983,5.2118389976551,0.0338882615237001,0.111241901958233,0.0759965590234006,"RPS19",1
"GO:1902165","GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/35","17/17284",0.0588235294117647,29.0487394957983,5.2118389976551,0.0338882615237001,0.111241901958233,0.0759965590234006,"RPL26",1
"GO:0034101","GO:0034101","erythrocyte homeostasis","2/35","147/17284",0.0136054421768707,6.71875607385811,3.13656626931023,0.0355957136660974,0.115590382012488,0.07896728781613,"RPS14/RPS19",2
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","2/35","148/17284",0.0135135135135135,6.67335907335907,3.12232443946907,0.0360381977517388,0.115782294904523,0.0790983959612632,"TMSB10/RPL13A",2
"GO:0009259","GO:0009259","ribonucleotide metabolic process","3/35","365/17284",0.00821917808219178,4.05886497064579,2.66060877530116,0.0371463229098702,0.118086205460851,0.0806723467073082,"ATP6/ND1/ND2",3
"GO:1904044","GO:1904044","response to aldosterone","1/35","19/17284",0.0526315789473684,25.990977443609,4.90951258590367,0.0378009988692656,0.118915642276231,0.0812389887979831,"RPL27",1
"GO:0019693","GO:0019693","ribose phosphate metabolic process","3/35","373/17284",0.00804289544235925,3.97181156644964,2.61368151189175,0.039220160112995,0.122059772330207,0.0833869479843867,"ATP6/ND1/ND2",3
"GO:0033194","GO:0033194","response to hydroperoxide","1/35","20/17284",0.05,24.6914285714286,4.77526150158444,0.0397515905309843,0.122059772330207,0.0833869479843867,"ND1",1
"GO:0006417","GO:0006417","regulation of translation","3/35","376/17284",0.00797872340425532,3.94012158054711,2.59641864263487,0.0400129717241407,0.122059772330207,0.0833869479843867,"RPL26/RPS14/RPL13A",3
"GO:0006977","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","1/35","21/17284",0.0476190476190476,23.5156462585034,4.65047758055996,0.0416983406660296,0.125928988811409,0.0860302607425453,"RPL26",1
"GO:0044794","GO:0044794","positive regulation by host of viral process","1/35","22/17284",0.0454545454545455,22.4467532467532,4.53407777416588,0.0436412566178738,0.130491678203939,0.0891473298291116,"EEF1A1",1
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/35","23/17284",0.0434782608695652,21.4708074534161,4.42514535906262,0.0455803457163778,0.134953572611236,0.0921955393231172,"RPS2",1
"GO:0000466","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/35","24/17284",0.0416666666666667,20.5761904761905,4.32289844706143,0.0475156152778125,0.136663960132375,0.0933640159844736,"RPS21",1
"GO:0033762","GO:0033762","response to glucagon","1/35","24/17284",0.0416666666666667,20.5761904761905,4.32289844706143,0.0475156152778125,0.136663960132375,0.0933640159844736,"CYTB",1
"GO:0045947","GO:0045947","negative regulation of translational initiation","1/35","24/17284",0.0416666666666667,20.5761904761905,4.32289844706143,0.0475156152778125,0.136663960132375,0.0933640159844736,"RPL13A",1
"GO:0019730","GO:0019730","antimicrobial humoral response","2/35","175/17284",0.0114285714285714,5.64375510204082,2.78123474030434,0.0487666922943574,0.138939066725433,0.0949182888748168,"RPL30/RPS19",2
"GO:0002262","GO:0002262","myeloid cell homeostasis","2/35","180/17284",0.0111111111111111,5.48698412698413,2.72586013261586,0.0512807755560245,0.143489259907816,0.098026820989655,"RPS14/RPS19",2
"GO:0044827","GO:0044827","modulation by host of viral genome replication","1/35","26/17284",0.0384615384615385,18.9934065934066,4.13586601958777,0.0513747249867631,0.143489259907816,0.098026820989655,"EEF1A1",1
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","2/35","181/17284",0.0110497237569061,5.45666929755328,2.71503338718871,0.0517891699667285,0.143489259907816,0.098026820989655,"RPL26/RPS15",2
"GO:0033119","GO:0033119","negative regulation of RNA splicing","1/35","27/17284",0.037037037037037,18.2899470899471,4.04999533383426,0.0532985796990975,0.145010550172319,0.0990661130490574,"RPS13",1
"GO:0071480","GO:0071480","cellular response to gamma radiation","1/35","27/17284",0.037037037037037,18.2899470899471,4.04999533383426,0.0532985796990975,0.145010550172319,0.0990661130490574,"RPL26",1
"GO:0008535","GO:0008535","respiratory chain complex IV assembly","1/35","29/17284",0.0344827586206897,17.0285714285714,3.89132908481534,0.0571349251503075,0.154060244601722,0.105248546329514,"COX3",1
"GO:0006163","GO:0006163","purine nucleotide metabolic process","3/35","437/17284",0.0068649885583524,3.39012749264465,2.27961824408128,0.0578870504301659,0.154706984335488,0.105690376192944,"ATP6/ND1/ND2",3
"GO:0031099","GO:0031099","regeneration","2/35","197/17284",0.0101522842639594,5.01348803480783,2.55201840400228,0.0601673665482229,0.159390742961082,0.10889015552587,"CYTB/RPS15",2
"GO:0097421","GO:0097421","liver regeneration","1/35","31/17284",0.032258064516129,15.9299539170507,3.74773288087765,0.0609561668943354,0.160076194800776,0.109358432139952,"RPS15",1
"GO:1902253","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/35","32/17284",0.03125,15.4321428571429,3.68084652423948,0.0628611419223712,0.163655731556518,0.111803845887339,"RPL26",1
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling","1/35","33/17284",0.0303030303030303,14.9645021645022,3.61690345231092,0.0647623626522992,0.165747741703342,0.113233033718561,"RPL26",1
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","1/35","33/17284",0.0303030303030303,14.9645021645022,3.61690345231092,0.0647623626522992,0.165747741703342,0.113233033718561,"RPL26",1
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation","1/35","34/17284",0.0294117647058824,14.5243697478992,3.55568738120981,0.0666598362658386,0.16917034077549,0.115571233154395,"FTH1",1
"GO:0000460","GO:0000460","maturation of 5.8S rRNA","1/35","35/17284",0.0285714285714286,14.109387755102,3.49700373803782,0.0685535699313861,0.172526484327322,0.117864032513611,"RPS21",1
"GO:2000765","GO:2000765","regulation of cytoplasmic translation","1/35","36/17284",0.0277777777777778,13.7174603174603,3.44067693286762,0.0704435708040395,0.175817837874545,0.120112569618023,"RPL13A",1
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","1/35","38/17284",0.0263157894736842,12.9954887218045,3.33447280837959,0.0742124027247065,0.179297164982891,0.122489523655095,"RPL26",1
"GO:0045730","GO:0045730","respiratory burst","1/35","38/17284",0.0263157894736842,12.9954887218045,3.33447280837959,0.0742124027247065,0.179297164982891,0.122489523655095,"RPS19",1
"GO:0051385","GO:0051385","response to mineralocorticoid","1/35","38/17284",0.0263157894736842,12.9954887218045,3.33447280837959,0.0742124027247065,0.179297164982891,0.122489523655095,"RPL27",1
"GO:1902229","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/35","38/17284",0.0263157894736842,12.9954887218045,3.33447280837959,0.0742124027247065,0.179297164982891,0.122489523655095,"RPL26",1
"GO:0071674","GO:0071674","mononuclear cell migration","2/35","228/17284",0.0087719298245614,4.33182957393484,2.28125185334763,0.0776057618052552,0.186007460834818,0.127073762020301,"RPS19/RPL13A",2
"GO:0009117","GO:0009117","nucleotide metabolic process","3/35","497/17284",0.00603621730382294,2.9808565679793,2.01839566620369,0.0785813750113025,0.186862797270971,0.127658097821925,"ATP6/ND1/ND2",3
"GO:0017004","GO:0017004","cytochrome complex assembly","1/35","41/17284",0.024390243902439,12.0445993031359,3.1893127175916,0.0798378327744255,0.186907174402143,0.127688414718787,"COX3",1
