"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002227","GO:0002227","innate immune response in mucosa","1/15","28/17284",0.0357142857142857,41.1523809523809,6.26674253708276,0.024035921123576,0.0987344427730868,0.0608376540835452,"RPL39",1
"GO:0010664","GO:0010664","negative regulation of striated muscle cell apoptotic process","1/15","29/17284",0.0344827586206897,39.7333333333333,6.1524485447217,0.0248842904550056,0.0987344427730868,0.0608376540835452,"NACA",1
"GO:0045116","GO:0045116","protein neddylation","1/15","29/17284",0.0344827586206897,39.7333333333333,6.1524485447217,0.0248842904550056,0.0987344427730868,0.0608376540835452,"RPL5",1
"GO:0061384","GO:0061384","heart trabecula morphogenesis","1/15","33/17284",0.0303030303030303,34.9171717171717,5.74765990116813,0.0282708896440002,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0048741","GO:0048741","skeletal muscle fiber development","1/15","39/17284",0.0256410256410256,29.5452991452991,5.25965069357515,0.0333302109568169,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0002385","GO:0002385","mucosal immune response","1/15","40/17284",0.025,28.8066666666667,5.18897429270721,0.0341710370997946,0.104695127332434,0.0645104764050944,"RPL39",1
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","1/15","41/17284",0.024390243902439,28.1040650406504,5.12084398838335,0.0350111805957061,0.104695127332434,0.0645104764050944,"RPL5",1
"GO:0010662","GO:0010662","regulation of striated muscle cell apoptotic process","1/15","42/17284",0.0238095238095238,27.4349206349206,5.05510796409145,0.0358506419592197,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0010830","GO:0010830","regulation of myotube differentiation","1/15","42/17284",0.0238095238095238,27.4349206349206,5.05510796409145,0.0358506419592197,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0014904","GO:0014904","myotube cell development","1/15","43/17284",0.0232558139534884,26.7968992248062,4.99162681088426,0.0366894217046444,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","1/15","43/17284",0.0232558139534884,26.7968992248062,4.99162681088426,0.0366894217046444,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","1/15","43/17284",0.0232558139534884,26.7968992248062,4.99162681088426,0.0366894217046444,0.104695127332434,0.0645104764050944,"EEF1A1",1
"GO:0002251","GO:0002251","organ or tissue specific immune response","1/15","44/17284",0.0227272727272727,26.1878787878788,4.93027225233819,0.0375275203459319,0.104695127332434,0.0645104764050944,"RPL39",1
"GO:0043403","GO:0043403","skeletal muscle tissue regeneration","1/15","44/17284",0.0227272727272727,26.1878787878788,4.93027225233819,0.0375275203459319,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","1/15","45/17284",0.0222222222222222,25.6059259259259,4.87092602613992,0.0383649383966749,0.104695127332434,0.0645104764050944,"NACA",1
"GO:1901861","GO:1901861","regulation of muscle tissue development","1/15","45/17284",0.0222222222222222,25.6059259259259,4.87092602613992,0.0383649383966749,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0010656","GO:0010656","negative regulation of muscle cell apoptotic process","1/15","46/17284",0.0217391304347826,25.0492753623188,4.81347890005423,0.0392016763701099,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0048634","GO:0048634","regulation of muscle organ development","1/15","47/17284",0.0212765957446809,24.5163120567376,4.75782980359493,0.0400377347791158,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0061383","GO:0061383","trabecula morphogenesis","1/15","48/17284",0.0208333333333333,24.0055555555556,4.70388505965411,0.0408731141362152,0.104695127332434,0.0645104764050944,"NACA",1
"GO:0070849","GO:0070849","response to epidermal growth factor","1/15","48/17284",0.0208333333333333,24.0055555555556,4.70388505965411,0.0408731141362152,0.104695127332434,0.0645104764050944,"EEF1A1",1
"GO:0044788","GO:0044788","modulation by host of viral process","1/15","49/17284",0.0204081632653061,23.5156462585034,4.6515577027665,0.0417078149535715,0.104695127332434,0.0645104764050944,"EEF1A1",1
"GO:2000059","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","1/15","55/17284",0.0181818181818182,20.950303030303,4.36739432739879,0.0467017991594544,0.114635432051859,0.0706354395184752,"RPL5",1
"GO:0042255","GO:0042255","ribosome assembly","1/15","56/17284",0.0178571428571429,20.5761904761905,4.32440502920886,0.0475317645093073,0.114635432051859,0.0706354395184752,"RPL5",1
"GO:0019731","GO:0019731","antibacterial humoral response","1/15","70/17284",0.0142857142857143,16.4609523809524,3.82002287014127,0.0590806927021077,0.137622235608393,0.084799323609793,"RPL39",1
"GO:0006414","GO:0006414","translational elongation","1/15","71/17284",0.0140845070422535,16.2291079812207,3.789631274033,0.0599005945035173,0.137622235608393,0.084799323609793,"EEF1A1",1
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","1/15","73/17284",0.0136986301369863,15.7844748858447,3.73066181006579,0.0615383980362734,0.137622235608393,0.084799323609793,"NACA",1
"GO:1903051","GO:1903051","negative regulation of proteolysis involved in protein catabolic process","1/15","73/17284",0.0136986301369863,15.7844748858447,3.73066181006579,0.0615383980362734,0.137622235608393,0.084799323609793,"RPL5",1
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","1/15","75/17284",0.0133333333333333,15.3635555555556,3.6739764878916,0.0631735381649841,0.138756164183804,0.0854980215766701,"NACA",1
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","1/15","78/17284",0.0128205128205128,14.7726495726496,3.59291083408217,0.0656212632727827,0.140889807726913,0.0868127184966855,"RPL5",1
"GO:0042246","GO:0042246","tissue regeneration","1/15","79/17284",0.0126582278481013,14.5856540084388,3.56687883596555,0.0664358442939913,0.140889807726913,0.0868127184966855,"NACA",1
"GO:0010657","GO:0010657","muscle cell apoptotic process","1/15","81/17284",0.0123456790123457,14.2255144032922,3.51620824000378,0.0680630183221395,0.14189408904446,0.0874315311185378,"NACA",1
"GO:0051153","GO:0051153","regulation of striated muscle cell differentiation","1/15","83/17284",0.0120481927710843,13.8827309236948,3.46730250988225,0.0696875450019552,0.142859467254008,0.0880263726340487,"NACA",1
"GO:0051851","GO:0051851","modulation by host of symbiont process","1/15","89/17284",0.0112359550561798,12.9468164794007,3.33017997767037,0.0745452809229721,0.150312615631567,0.0926188132261258,"EEF1A1",1
"GO:1903321","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","1/15","91/17284",0.010989010989011,12.6622710622711,3.28737763113804,0.0761592581531503,0.151090141174798,0.0930979047033416,"RPL5",1
"GO:1901874","GO:1901874","negative regulation of post-translational protein modification","1/15","95/17284",0.0105263157894737,12.1291228070175,3.20567161246541,0.0793793343726324,0.154978700441806,0.0954939360873774,"RPL5",1
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","1/15","107/17284",0.00934579439252336,10.7688473520249,2.98732968273043,0.0889768223990242,0.171002330548125,0.105367289683055,"RPS11",1
"GO:0006612","GO:0006612","protein targeting to membrane","1/15","118/17284",0.00847457627118644,9.76497175141243,2.81564936010772,0.0976924069589712,0.184205701138292,0.113502871047985,"NACA",1
"GO:0003231","GO:0003231","cardiac ventricle development","1/15","126/17284",0.00793650793650794,9.14497354497354,2.70435199779791,0.103982065977272,0.184205701138292,0.113502871047985,"NACA",1
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","1/15","127/17284",0.0078740157480315,9.07296587926509,2.69113758366632,0.104765389733557,0.184205701138292,0.113502871047985,"EEF1A1",1
"GO:0014902","GO:0014902","myotube differentiation","1/15","128/17284",0.0078125,9.00208333333333,2.67806821830046,0.105548074302771,0.184205701138292,0.113502871047985,"NACA",1
"GO:0019079","GO:0019079","viral genome replication","1/15","128/17284",0.0078125,9.00208333333333,2.67806821830046,0.105548074302771,0.184205701138292,0.113502871047985,"EEF1A1",1
"GO:0045471","GO:0045471","response to ethanol","1/15","129/17284",0.00775193798449612,8.93229974160207,2.6651411227493,0.106330120169258,0.184205701138292,0.113502871047985,"RPL15",1
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","1/15","129/17284",0.00775193798449612,8.93229974160207,2.6651411227493,0.106330120169258,0.184205701138292,0.113502871047985,"RPL39",1
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","1/15","132/17284",0.00757575757575758,8.72929292929293,2.6271867680682,0.108672430390738,0.185648735250845,0.114392031990251,"RPL22",1
"GO:0045727","GO:0045727","positive regulation of translation","1/15","136/17284",0.00735294117647059,8.47254901960784,2.57841660392972,0.11178659817227,0.185807453718774,0.11448983027601,"RPL5",1
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","1/15","136/17284",0.00735294117647059,8.47254901960784,2.57841660392972,0.11178659817227,0.185807453718774,0.11448983027601,"RPL39",1
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","1/15","140/17284",0.00714285714285714,8.23047619047619,2.53160788064546,0.114890608504813,0.188420597947894,0.11609998333118,"NACA",1
"GO:0048639","GO:0048639","positive regulation of developmental growth","1/15","160/17284",0.00625,7.20166666666667,2.32266941482867,0.130259372415447,0.210814510619736,0.129898543128977,"NACA",1
"GO:0055002","GO:0055002","striated muscle cell development","1/15","168/17284",0.00595238095238095,6.85873015873016,2.24894377246328,0.136336846221326,0.214627229511783,0.132247843601612,"NACA",1
"GO:0003205","GO:0003205","cardiac chamber development","1/15","170/17284",0.00588235294117647,6.77803921568627,2.23126309198619,0.137850009198625,0.214627229511783,0.132247843601612,"NACA",1
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","1/15","170/17284",0.00588235294117647,6.77803921568627,2.23126309198619,0.137850009198625,0.214627229511783,0.132247843601612,"RPL5",1
"GO:0019730","GO:0019730","antimicrobial humoral response","1/15","175/17284",0.00571428571428571,6.58438095238095,2.18828230240228,0.1416220982496,0.215816928184927,0.132980905685192,"RPL39",1
"GO:0007519","GO:0007519","skeletal muscle tissue development","1/15","177/17284",0.00564971751412429,6.50998116760829,2.17155793167862,0.143126616368653,0.215816928184927,0.132980905685192,"NACA",1
"GO:0051348","GO:0051348","negative regulation of transferase activity","1/15","178/17284",0.00561797752808989,6.47340823970037,2.16329232112691,0.143877952123284,0.215816928184927,0.132980905685192,"RPL5",1
"GO:0022618","GO:0022618","protein-RNA complex assembly","1/15","191/17284",0.00523560209424084,6.03280977312391,2.06129264001575,0.153589529641281,0.223327915057968,0.137608984888093,"RPL5",1
"GO:0060538","GO:0060538","skeletal muscle organ development","1/15","191/17284",0.00523560209424084,6.03280977312391,2.06129264001575,0.153589529641281,0.223327915057968,0.137608984888093,"NACA",1
"GO:0046631","GO:0046631","alpha-beta T cell activation","1/15","192/17284",0.00520833333333333,6.00138888888889,2.05383900295176,0.154332299023799,0.223327915057968,0.137608984888093,"RPL22",1
"GO:0055001","GO:0055001","muscle cell development","1/15","196/17284",0.00510204081632653,5.87891156462585,2.02454280679734,0.15729729718079,0.223431661955704,0.137672911089522,"NACA",1
"GO:0031099","GO:0031099","regeneration","1/15","197/17284",0.0050761421319797,5.84906937394247,2.01734511302547,0.158037029188181,0.223431661955704,0.137672911089522,"NACA",1
"GO:0071826","GO:0071826","protein-RNA complex organization","1/15","200/17284",0.005,5.76133333333333,1.9960453444997,0.160252590518735,0.223509805322834,0.137721061046162,"RPL5",1
"GO:0031396","GO:0031396","regulation of protein ubiquitination","1/15","202/17284",0.00495049504950495,5.7042904290429,1.9820839812145,0.161726607103514,0.223509805322834,0.137721061046162,"RPL5",1
"GO:1903828","GO:1903828","negative regulation of protein localization","1/15","212/17284",0.00471698113207547,5.43522012578616,1.91497235371824,0.169060536235243,0.231049399521499,0.142366767355994,"NACA",1
"GO:0050821","GO:0050821","protein stabilization","1/15","229/17284",0.00436681222707424,5.03173216885007,1.81011077216461,0.181390941081692,0.245176766517012,0.151071691820495,"RPL5",1
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","1/15","237/17284",0.00421940928270042,4.86188466947961,1.76429454824997,0.187134199430488,0.250190288369022,0.154160896556008,"RPL5",1
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","1/15","245/17284",0.00408163265306122,4.70312925170068,1.72048726022941,0.192839832456174,0.254269287787331,0.15667427232082,"RPL5",1
"GO:0045927","GO:0045927","positive regulation of growth","1/15","248/17284",0.00403225806451613,4.64623655913978,1.70454497877321,0.19496979134099,0.254269287787331,0.15667427232082,"NACA",1
"GO:1901873","GO:1901873","regulation of post-translational protein modification","1/15","250/17284",0.004,4.60906666666667,1.69405765565703,0.196386848291028,0.254269287787331,0.15667427232082,"RPL5",1
"GO:0003007","GO:0003007","heart morphogenesis","1/15","266/17284",0.0037593984962406,4.33182957393484,1.61395319954471,0.207639780732636,0.264984734655141,0.163276858324092,"NACA",1
"GO:0090150","GO:0090150","establishment of protein localization to membrane","1/15","269/17284",0.00371747211895911,4.28351920693928,1.599636569619,0.209733263088643,0.264984734655141,0.163276858324092,"NACA",1
"GO:0097305","GO:0097305","response to alcohol","1/15","271/17284",0.003690036900369,4.25190651906519,1.59020768095495,0.211126048749624,0.264984734655141,0.163276858324092,"RPL15",1
"GO:0045861","GO:0045861","negative regulation of proteolysis","1/15","290/17284",0.00344827586206897,3.97333333333333,1.50493031769092,0.224243727127655,0.278605842794966,0.171669838949401,"RPL5",1
"GO:0051146","GO:0051146","striated muscle cell differentiation","1/15","297/17284",0.00336700336700337,3.87968574635241,1.47532118170358,0.229025022995494,0.27974074577961,0.172369137322481,"NACA",1
"GO:0006959","GO:0006959","humoral immune response","1/15","298/17284",0.00335570469798658,3.86666666666667,1.47116494661352,0.229705815640167,0.27974074577961,0.172369137322481,"RPL39",1
"GO:0048638","GO:0048638","regulation of developmental growth","1/15","308/17284",0.00324675324675325,3.74112554112554,1.43056699473895,0.236482951531532,0.28381846004059,0.174881721206012,"NACA",1
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","1/15","316/17284",0.00316455696202532,3.6464135021097,1.3992893121199,0.241864547582553,0.28381846004059,0.174881721206012,"EEF1A1",1
"GO:0030217","GO:0030217","T cell differentiation","1/15","318/17284",0.00314465408805031,3.62348008385744,1.39162813362915,0.243204403791595,0.28381846004059,0.174881721206012,"RPL22",1
"GO:0019058","GO:0019058","viral life cycle","1/15","320/17284",0.003125,3.60083333333333,1.38402832918923,0.244542049668515,0.28381846004059,0.174881721206012,"EEF1A1",1
"GO:0006605","GO:0006605","protein targeting","1/15","323/17284",0.00309597523219814,3.56738906088751,1.37274168025787,0.246544381517358,0.28381846004059,0.174881721206012,"NACA",1
"GO:0031400","GO:0031400","negative regulation of protein modification process","1/15","325/17284",0.00307692307692308,3.5454358974359,1.36529130591509,0.247876516368495,0.28381846004059,0.174881721206012,"RPL5",1
"GO:0042742","GO:0042742","defense response to bacterium","1/15","327/17284",0.00305810397553517,3.52375127420999,1.35789915234995,0.249206452718567,0.28381846004059,0.174881721206012,"RPL39",1
"GO:0009895","GO:0009895","negative regulation of catabolic process","1/15","362/17284",0.00276243093922652,3.18305709023941,1.23712941445928,0.272127981271393,0.304681096061995,0.187736747252577,"RPL5",1
"GO:0007517","GO:0007517","muscle organ development","1/15","365/17284",0.00273972602739726,3.15689497716895,1.2274666064406,0.274061981257638,0.304681096061995,0.187736747252577,"NACA",1
"GO:0010506","GO:0010506","regulation of autophagy","1/15","371/17284",0.00269541778975741,3.10584007187781,1.20843589157703,0.277915601216935,0.304681096061995,0.187736747252577,"EEF1A1",1
"GO:0042176","GO:0042176","regulation of protein catabolic process","1/15","372/17284",0.00268817204301075,3.09749103942652,1.20530150512296,0.278556011905858,0.304681096061995,0.187736747252577,"EEF1A1",1
"GO:0006417","GO:0006417","regulation of translation","1/15","376/17284",0.00265957446808511,3.0645390070922,1.19286829418705,0.281112357322471,0.304681096061995,0.187736747252577,"RPL5",1
"GO:0031647","GO:0031647","regulation of protein stability","1/15","378/17284",0.00264550264550265,3.04832451499118,1.18671335584444,0.282387357325751,0.304681096061995,0.187736747252577,"RPL5",1
"GO:0042692","GO:0042692","muscle cell differentiation","1/15","403/17284",0.00248138957816377,2.85922249793217,1.11302880487688,0.298147804193561,0.317461495058582,0.195611704272297,"NACA",1
"GO:0014706","GO:0014706","striated muscle tissue development","1/15","405/17284",0.00246913580246914,2.84510288065844,1.10737914848934,0.299394580705655,0.317461495058582,0.195611704272297,"NACA",1
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","1/15","421/17284",0.00237529691211401,2.73697545526524,1.06338103177567,0.309294634065868,0.322485792788277,0.198707548829747,"RPL5",1
"GO:0030098","GO:0030098","lymphocyte differentiation","1/15","422/17284",0.0023696682464455,2.7304897314376,1.06069936613846,0.30990903129584,0.322485792788277,0.198707548829747,"RPL22",1
"GO:0060537","GO:0060537","muscle tissue development","1/15","426/17284",0.00234741784037559,2.70485133020344,1.05004977770835,0.312361522996126,0.322485792788277,0.198707548829747,"NACA",1
"GO:0016032","GO:0016032","viral process","1/15","433/17284",0.0023094688221709,2.66112394149346,1.03170312572811,0.31663381961578,0.322485792788277,0.198707548829747,"EEF1A1",1
"GO:0042060","GO:0042060","wound healing","1/15","434/17284",0.00230414746543779,2.65499231950845,1.0291116497835,0.317242121360825,0.322485792788277,0.198707548829747,"NACA",1
"GO:0043086","GO:0043086","negative regulation of catalytic activity","1/15","459/17284",0.00217864923747277,2.51038489469862,0.96658052301432,0.332286415212379,0.335010074353464,0.206424692798027,"RPL5",1
"GO:0031329","GO:0031329","regulation of cellular catabolic process","1/15","466/17284",0.00214592274678112,2.47267525035765,0.949804826589436,0.336443034937738,0.336443034937738,0.207307646688208,"EEF1A1",1
