filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PAS97975_pass_fda36cd9_67812567_0.pod5	96c57cbc-c67b-4452-a84b-1b1ca44efd52	67812567179e4543df9f4d317ce74275e6079936	2183	1	69.445	7.26275	72.2075	4.50025	619	16.0085	unclassified	ENST00000341942.9	1	605	0	609	+	610	603	597	6	1	6	22	0.983845	0.99005	0.978689	0
PAS97975_pass_fda36cd9_67812567_0.pod5	dde9b303-5407-4809-95d4-83362384d9de	67812567179e4543df9f4d317ce74275e6079936	1355	1	71.845	1.615	72.295	1.165	111	14.4814	unclassified	ENST00000379607.10	1596	1706	0	110	+	110	110	110	0	0	0	60	0.990991	1	1	0
PAS97975_pass_fda36cd9_67812567_0.pod5	29867c07-3483-48db-b45c-7c71697ca498	67812567179e4543df9f4d317ce74275e6079936	1314	1	71.804	2.313	72.404	1.713	174	14.2584	unclassified	ENST00000376112.4	819	983	3	163	+	164	160	158	0	4	2	0	0.91954	0.9875	0.963415	0
PAS97975_pass_fda36cd9_67812567_0.pod5	0d571429-11a5-402d-ab41-25929bfec3f0	67812567179e4543df9f4d317ce74275e6079936	1379	1	71.853	2.1775	72.303	1.7275	131	14.8952	unclassified	ENST00000465752.1	452	580	4	131	+	128	127	126	0	1	1	0	0.969466	0.992126	0.984375	0
PAS97975_pass_fda36cd9_67812567_0.pod5	7377b999-57e9-4f15-b3bf-9e5e3cc64643	67812567179e4543df9f4d317ce74275e6079936	1301	1	72.488	1.41325	73.113	0.78825	97	19.6976	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS97975_pass_fda36cd9_67812567_0.pod5	aab6073f-77c7-4461-acd7-8bbdd9c11114	67812567179e4543df9f4d317ce74275e6079936	1270	1	76.185	3.20075	76.6725	2.71325	364	12.9618	unclassified	ENST00000491306.6	12	373	0	356	+	364	353	352	3	8	1	53	0.978022	0.997167	0.967033	0
PAS97975_pass_fda36cd9_67812567_0.pod5	7cc264fc-f9af-4bb3-81cd-91b6cf475f4f	67812567179e4543df9f4d317ce74275e6079936	1362	1	73.044	2.85625	73.6315	2.26875	367	12.6245	unclassified	ENST00000274242.10	27	377	2	343	+	352	339	331	2	11	8	39	0.929155	0.976401	0.940341	0
PAS97975_pass_fda36cd9_67812567_0.pod5	997cb956-b5bd-4f25-a639-e33f8f6b6221	67812567179e4543df9f4d317ce74275e6079936	1292	1	71.952	4.5845	72.602	3.9345	616	15.6573	unclassified	ENST00000339834.10	0	169	377	545	-	169	168	166	0	1	2	1	0.272727	0.988095	0.982249	0
PAS97975_pass_fda36cd9_67812567_0.pod5	1a557f34-424b-4d99-98a0-46be17530847	67812567179e4543df9f4d317ce74275e6079936	1340	1	71.892	1.67625	72.4795	1.08875	121	13.7099	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS97975_pass_fda36cd9_67812567_0.pod5	7eb26751-2962-457a-aa33-14c59b6dda36	67812567179e4543df9f4d317ce74275e6079936	1405	1	73.174	3.6825	73.824	3.0325	420	18.4116	unclassified	ENST00000358435.9	29	434	0	397	+	405	397	396	0	8	1	60	0.945238	0.997481	0.977778	0
PAS97975_pass_fda36cd9_67812567_0.pod5	60579a3f-47be-4875-9bc1-8420febf0073	67812567179e4543df9f4d317ce74275e6079936	1453	1	72.012	1.95475	72.4745	1.49225	221	16.2661	unclassified	ENST00000300456.5	2789	2982	1	196	+	195	193	192	2	0	1	10	0.882353	0.994819	0.984615	0
PAS97975_pass_fda36cd9_67812567_0.pod5	110c549d-087d-415d-b9a3-de2dcd2992ca	67812567179e4543df9f4d317ce74275e6079936	30	1	71.876	1.66	72.401	1.135	143	14.3751	unclassified	ENST00000376327.6	820	957	2	138	+	137	136	135	0	1	1	0	0.951049	0.992647	0.985401	0
PAS97975_pass_fda36cd9_67812567_0.pod5	12f9dd0f-eb30-4cc2-adb5-a54dba7a7c26	67812567179e4543df9f4d317ce74275e6079936	2096	1	72.556	7.3875	73.081	6.8625	910	18.7941	unclassified	ENST00000607197.6	73	967	0	895	+	904	885	877	10	9	8	60	0.983516	0.99096	0.970133	0
PAS97975_pass_fda36cd9_67812567_0.pod5	4fac914a-414a-4d6e-977f-83b1c485f93a	67812567179e4543df9f4d317ce74275e6079936	1543	1	71.842	1.68	72.317	1.205	153	15.9885	unclassified	ENST00000511472.5	212	364	6	153	+	152	147	146	0	5	1	0	0.960784	0.993197	0.960526	0
PAS97975_pass_fda36cd9_67812567_0.pod5	c66ef693-8e1e-488c-af19-2b77bca940e3	67812567179e4543df9f4d317ce74275e6079936	187	1	72.119	1.91125	72.7065	1.32375	180	12.1636	unclassified	ENST00000361390.2	792	956	10	173	+	165	162	160	1	2	2	8	0.905556	0.987654	0.969697	0
PAS97975_pass_fda36cd9_67812567_0.pod5	d522e278-dcb2-47c4-bf7b-42d165266ec7	67812567179e4543df9f4d317ce74275e6079936	128	1	71.762	2.3545	72.337	1.7795	191	14.7566	unclassified	ENST00000304735.4	2633	2803	5	173	+	171	167	166	1	3	1	0	0.879581	0.994012	0.97076	0
PAS97975_pass_fda36cd9_67812567_0.pod5	b52dc8fd-28ce-435f-b963-fb392b83c9d1	67812567179e4543df9f4d317ce74275e6079936	1531	1	72.462	2.67775	73.112	2.02775	307	15.0988	unclassified	ENST00000594797.6	44	325	5	284	+	283	277	274	2	4	3	35	0.908795	0.98917	0.968198	0
PAS97975_pass_fda36cd9_67812567_0.pod5	edeb670c-45de-4726-9017-350ffcf19068	67812567179e4543df9f4d317ce74275e6079936	1529	1	72.842	2.8065	73.367	2.2815	307	16.4783	unclassified	ENST00000329559.8	237	528	0	295	+	296	290	289	5	1	1	0	0.960912	0.996552	0.976351	0
PAS97975_pass_fda36cd9_67812567_0.pod5	849d3ac5-baa9-489e-b4c0-94bf000e1706	67812567179e4543df9f4d317ce74275e6079936	1539	1	72.788	4.7315	73.463	4.0565	517	16.6396	unclassified	ENST00000361567.2	147	651	11	517	-	509	501	498	5	3	3	60	0.978723	0.994012	0.978389	0
PAS97975_pass_fda36cd9_67812567_0.pod5	5eb8cefa-1e62-4f3b-a25b-4dadb0177090	67812567179e4543df9f4d317ce74275e6079936	272	1	77.161	2.52125	77.736	1.94625	291	17.3093	unclassified	ENST00000361453.3	13	283	2	272	+	270	270	270	0	0	0	1	0.927835	1	1	0
PAS97975_pass_fda36cd9_67812567_0.pod5	b2f71b65-66e1-487b-af95-f55ea2967818	67812567179e4543df9f4d317ce74275e6079936	1397	1	69.101	7.38075	72.0385	4.44325	535	15.3768	unclassified	ENST00000601655.5	5	492	0	523	+	524	486	482	37	1	4	1	0.97757	0.99177	0.919847	0
PAS97975_pass_fda36cd9_67812567_0.pod5	fd2fde23-93ec-4ffa-a841-62c4d216fab5	67812567179e4543df9f4d317ce74275e6079936	118	1	72.05	4.35875	72.7	3.70875	480	18.4544	unclassified	ENST00000592588.7	20	500	0	475	+	480	475	473	0	5	2	28	0.989583	0.995789	0.985417	0
PAS97975_pass_fda36cd9_67812567_0.pod5	646da34d-2c63-4345-a0a3-f4a5c4f639c1	67812567179e4543df9f4d317ce74275e6079936	1507	1	72.619	7.508	73.094	7.033	997	13.9568	unclassified	ENST00000264552.14	12	1021	0	975	+	1019	965	955	10	44	10	60	0.977934	0.989637	0.937193	0
PAS97975_pass_fda36cd9_67812567_0.pod5	41ea8322-3f78-4f46-a76c-9ef168d14335	67812567179e4543df9f4d317ce74275e6079936	318	1	71.805	1.74	72.38	1.165	170	12.5489	unclassified	ENST00000315731.4	526	680	6	161	+	155	154	152	1	0	2	0	0.911765	0.987013	0.980645	0
PAS97975_pass_fda36cd9_67812567_0.pod5	4055a5e7-0fbb-4139-9dee-fc1507be362d	67812567179e4543df9f4d317ce74275e6079936	2057	1	74.506	1.7755	74.881	1.4005	194	15.5824	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS97975_pass_fda36cd9_67812567_0.pod5	dd61215f-ccc1-49c9-86d8-ce3c2ea9d81a	67812567179e4543df9f4d317ce74275e6079936	2055	1	71.964	2.15275	72.5515	1.56525	192	16.3012	unclassified	ENST00000324913.9	508	684	6	183	+	178	175	175	2	1	0	0	0.921875	1	0.983146	0
PAS97975_pass_fda36cd9_67812567_0.pod5	9b7fc7f0-8013-4f73-8d5b-b069e7c110de	67812567179e4543df9f4d317ce74275e6079936	215	1	73.01	5.517	73.6975	4.8295	713	14.6403	unclassified	ENST00000361739.1	12	684	0	669	+	682	659	653	10	13	6	60	0.938289	0.990895	0.957478	0
PAS97975_pass_fda36cd9_67812567_0.pod5	4cfece5c-ef79-4050-bc6e-d17dc3da0573	67812567179e4543df9f4d317ce74275e6079936	306	1	72.872	4.7355	73.4095	4.198	520	16.2434	unclassified	ENST00000407193.7	16	543	0	517	+	530	514	507	3	13	7	50	0.994231	0.986381	0.956604	0
PAS97975_pass_fda36cd9_67812567_0.pod5	b38c34e9-ce52-4ab1-9e5f-d88352455e7c	67812567179e4543df9f4d317ce74275e6079936	87	1	68.501	12.0737	71.776	8.79875	1012	16.5777	unclassified	ENST00000254301.14	12	945	0	928	+	941	920	913	8	13	7	60	0.916996	0.992391	0.970244	0
PAS97975_pass_fda36cd9_67812567_0.pod5	cbaafed5-7e2b-442a-af35-7fccc536be2e	67812567179e4543df9f4d317ce74275e6079936	298	1	73.385	6.22175	73.96	5.64675	679	18.489	unclassified	ENST00000484952.6	1673	2358	0	674	+	686	673	670	1	12	3	0	0.992636	0.995542	0.976676	0
PAS97975_pass_fda36cd9_67812567_0.pod5	0a8317b2-b3fe-4a7b-8b7b-6bb72c3b7311	67812567179e4543df9f4d317ce74275e6079936	2028	1	77.212	2.727	77.7745	2.1645	327	15.1015	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS97975_pass_fda36cd9_67812567_0.pod5	8893abbf-e0c1-469d-bc20-0c58d2ecdf17	67812567179e4543df9f4d317ce74275e6079936	2010	1	71.904	2.21275	72.3915	1.72525	132	14.0557	unclassified	ENST00000431607.1	333	464	1	132	+	133	129	128	2	2	1	37	0.992424	0.992248	0.962406	0
PAS97975_pass_fda36cd9_67812567_0.pod5	8e16ee55-4872-4fab-b873-ebd7db929282	67812567179e4543df9f4d317ce74275e6079936	2054	1	74.165	2.96175	74.69	2.43675	313	14.0286	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS97975_pass_fda36cd9_67812567_0.pod5	8cd0af05-6c3d-42e4-847a-101e5fe22391	67812567179e4543df9f4d317ce74275e6079936	2010	1	75.022	4.061	75.5595	3.5235	497	18.5306	unclassified	ENST00000230050.4	12	503	0	491	+	491	491	490	0	0	1	38	0.987928	0.997963	0.997963	0
PAS97975_pass_fda36cd9_67812567_0.pod5	38c5afec-2560-47ed-ab49-495f37b4fd30	67812567179e4543df9f4d317ce74275e6079936	1955	1	74.08	5.232	74.6425	4.6695	669	16.8151	unclassified	ENST00000242577.11	11	663	0	650	+	661	641	634	9	11	7	44	0.971599	0.98908	0.959153	0
PAS97975_pass_fda36cd9_67812567_0.pod5	50203b91-fbf5-41a0-bcf3-d915a3ac6add	67812567179e4543df9f4d317ce74275e6079936	2045	1	73.202	5.59775	73.602	5.19775	552	16.804	unclassified	ENST00000270625.7	8	552	0	543	+	545	542	537	1	2	5	58	0.983696	0.990775	0.985321	0
