filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	f93953f2-0682-4805-8e80-021d86e08dc6	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1918	1	71.219	2.23775	71.8065	1.65025	216	15.8522	unclassified	ENST00000339399.5	1160	1351	2	199	+	197	191	189	6	0	2	60	0.912037	0.989529	0.959391	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	9717906f-92c8-4821-be7e-6c9666882c6f	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1835	1	75.664	2.525	76.1765	2.0125	179	17.7227	unclassified	ENST00000392676.8	5888	6055	2	168	+	169	164	164	2	3	0	60	0.927374	1	0.970414	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	a7b76e7d-15e2-408a-8741-5dd7b5266af3	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1557	1	70.86	2.10125	71.46	1.50125	153	14.4891	unclassified	ENST00000648839.1	388	523	3	141	+	138	135	135	3	0	0	0	0.901961	1	0.978261	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	b0a49e29-6bc3-4d52-b206-7f8458cc4513	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1937	1	71.075	1.332	71.6625	0.7445	84	9.83508	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	7ff71756-daa1-43db-8431-5b457029823a	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1800	1	70.979	2.04	71.5665	1.4525	175	15.9003	unclassified	ENST00000530022.5	731	875	7	151	+	145	143	143	1	1	0	0	0.822857	1	0.986207	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	906aa8da-b2fa-4640-a789-66012c71bfe2	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	782	1	70.771	2.2485	71.5585	1.461	116	15.3934	unclassified	ENST00000184266.3	371	468	1	99	+	99	96	95	2	1	1	0	0.844828	0.989583	0.959596	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	476adf16-4c37-44c5-a032-e826f62ac2af	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1350	1	70.899	1.53925	71.549	0.88925	152	15.583	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	5811332e-3f92-4ce9-a06e-46eb6c1fc8b7	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	646	1	71.012	2.007	71.6495	1.3695	121	14.3619	unclassified	ENST00000368644.5	1215	1318	7	107	+	103	100	100	0	3	0	0	0.826446	1	0.970874	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	e492b36f-1395-4bd9-a14f-75ae02b28d91	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	726	1	75.254	3.05925	75.929	2.38425	347	15.2442	unclassified	ENST00000361227.2	13	346	5	333	+	335	326	325	2	7	1	60	0.945245	0.996933	0.970149	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	45f4caeb-847b-40cd-a118-f4c7cd6c527d	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	689	1	71.154	1.86525	71.654	1.36525	132	12.0111	unclassified	ENST00000330205.10	1066	1174	7	114	+	110	105	105	2	3	0	0	0.810606	1	0.954545	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	1238bea4-4e81-4ef9-b134-1aa5f546e8cb	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1836	1	71.694	8.10175	72.244	7.55175	883	16.8985	unclassified	ENST00000468019.5	136	941	10	814	+	811	798	794	6	7	4	0	0.910532	0.994987	0.979038	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	5d15bf7d-3a5b-4627-8403-efca22986394	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	596	1	76.877	1.21	77.627	0.46	8	3.30844	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	1d316861-e1db-4dd1-a237-d014f4f8ab79	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	616	1	70.984	2.0355	71.6465	1.373	88	11.329	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	2bb16bf8-8dca-4194-a188-8aa30d5410f9	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1148	1	67.959	4.13575	70.684	1.41075	62	4.88587	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	bb47a7f3-c445-48f1-a636-7f8aff131433	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1171	1	67.959	3.99525	70.734	1.22025	132	9.65175	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	11339740-2ba4-4259-a711-6712d970245c	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	525	1	70.949	2.0705	71.4865	1.533	71	11.1888	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	0f9750d8-0373-4b7a-aaf8-bd777638b9a6	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	618	1	71.023	1.9965	71.5355	1.484	187	14.6434	unclassified	ENST00000465096.5	477	637	8	173	+	166	159	159	6	1	0	0	0.882353	1	0.957831	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	1550052f-6955-4353-8b32-782daab3b0db	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2536	1	75.64	2.76775	76.1025	2.30525	356	16.4378	unclassified	ENST00000361227.2	10	346	2	338	+	338	334	331	2	2	3	60	0.94382	0.991018	0.97929	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	91182ca7-ce31-4e67-854f-6af61f391669	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	106	1	71.469	1.55025	72.0565	0.96275	76	10.6145	unclassified	ENST00000188376.9	1558	1620	8	70	+	62	62	59	0	0	3	0	0.815789	0.951613	0.951613	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	280351ad-85b9-43ca-96f6-d9c05af2a8ad	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1071	1	70.98	2.03875	71.655	1.36375	135	12.6982	unclassified	ENST00000242784.5	749	879	4	127	+	130	123	123	0	7	0	0	0.911111	1	0.946154	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	3abd220c-0908-4ac0-836e-1f7c5180932a	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1121	1	71.322	1.6975	71.922	1.0975	139	15.3885	unclassified	ENST00000462138.6	1943	2060	2	119	+	117	117	115	0	0	2	20	0.841727	0.982906	0.982906	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	c62e3fd0-f9fa-4d1f-8af5-89be538f772c	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	724	1	75.12	4.36525	75.87	3.61525	436	16.0894	unclassified	ENST00000368719.9	14	434	3	422	+	424	415	414	4	5	1	34	0.961009	0.99759	0.976415	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	d3be0673-542c-4eeb-b16f-58e3212f329b	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2807	1	76.925	0.373	76.925	0.373	49	5.51251	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	962044dd-b498-4ee0-b697-54cbca39bfc8	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	96	1	67.471	5.203	70.771	1.903	187	14.6788	unclassified	ENST00000419686.2	678	792	3	116	+	114	113	113	0	1	0	0	0.604278	1	0.991228	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	0974c04d-b015-4f6d-ac00-a7d98e6eb151	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	291	1	71.272	2.6575	71.7095	2.22	140	16.8027	unclassified	ENST00000439590.6	289	427	2	140	+	138	138	137	0	0	1	0	0.985714	0.992754	0.992754	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	b5732cb6-01be-4c7a-b972-7db9786a6d7a	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2901	1	68.77	2.66225	70.62	0.81225	80	8	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	901aa0c6-ffca-400a-b05a-670465bd4ba9	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2867	1	68.77	3.5795	70.645	1.7045	212	13.921	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	1bc27a82-68f9-4c86-986d-8186890e2c27	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1048	1	73.384	2.30475	74.3965	1.29225	216	15.4923	unclassified	ENST00000570856.1	200	418	1	216	+	218	215	214	0	3	1	0	0.99537	0.995349	0.981651	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	c7d0f879-d902-4795-bc9e-82c3d5445ec7	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1137	1	74.894	2.80675	75.519	2.18175	262	15.914	unclassified	ENST00000557342.6	15	373	3	250	+	360	245	241	2	113	4	1	0.942748	0.983673	0.669444	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	2ade267d-a11a-44f9-b7a1-061ab6fecc18	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1053	1	73.707	3.951	74.232	3.426	426	14.5742	unclassified	ENST00000501597.3	65	466	10	419	+	411	399	396	10	2	3	17	0.960094	0.992481	0.963504	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	caccb14e-daed-4950-811e-fd686b73d1ea	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2841	1	70.77	1.89525	71.47	1.19525	153	12.6415	unclassified	ENST00000361453.3	898	1042	2	140	+	145	137	136	1	7	1	60	0.901961	0.992701	0.937931	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	5baacbc4-3851-455d-9e67-17f2d1c466ef	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2841	1	73.796	3.487	74.4335	2.8495	380	16.3555	unclassified	ENST00000557342.6	7	376	0	370	+	374	365	362	5	4	3	30	0.973684	0.991781	0.967914	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	70b64b21-2ecd-4cc4-b1cf-a8fc2223633b	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	125	1	73.845	5.19125	74.4575	4.57875	486	17.4755	unclassified	ENST00000479035.7	0	485	1	482	+	486	480	477	1	5	3	41	0.989712	0.99375	0.981481	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	fbe67aad-30ca-44bf-86fc-c251c48fa58e	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	289	1	72.048	5.089	72.5355	4.6015	611	16.6143	unclassified	ENST00000222247.10	21	629	0	597	+	609	596	593	1	12	3	60	0.977087	0.994966	0.973727	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	150a6faf-d5d4-4419-85eb-06de50c975b2	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	927	1	73.735	5.1395	74.3475	4.527	559	19.3812	unclassified	ENST00000251453.8	13	561	0	543	+	550	541	540	2	7	1	56	0.971377	0.998152	0.981818	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	ffc8fe4c-a13d-48f6-97a5-b7db53b35b5d	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	899	1	71.337	9.132	71.9245	8.5445	1120	18.6867	unclassified	ENST00000272298.12	12	1125	0	1113	+	1119	1107	1103	6	6	4	0	0.99375	0.996387	0.985702	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	ed88c7c0-323c-44dc-9316-a0b28629ef0d	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2071	1	76.242	2.39875	76.8045	1.83625	141	17.4609	unclassified	ENST00000538039.6	3565	3685	16	136	-	120	120	118	0	0	2	0	0.851064	0.983333	0.983333	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	90473c58-5a67-4264-a294-3d4569e1a693	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2056	1	70.87	2.587	71.545	1.912	156	14.9722	unclassified	ENST00000380377.9	437	586	4	150	+	150	145	144	1	4	1	0	0.935897	0.993103	0.96	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	c2a55db9-f1b6-4cd0-bc46-85e160cc4495	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2075	1	73.793	7.46025	74.3555	6.89775	851	15.0389	unclassified	ENST00000419783.3	40	896	0	843	+	863	836	827	7	20	9	60	0.990599	0.989234	0.958285	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	c9a7f08a-cd02-462e-af17-de07518e45ef	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2065	1	73.088	5.079	73.6005	4.5665	636	19.1425	unclassified	ENST00000600213.3	106	730	0	619	+	627	616	591	3	8	25	60	0.97327	0.959416	0.942584	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	36e88236-2f46-46f4-ae93-917e44d8a128	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2067	1	68.417	7.731	70.892	5.256	683	15.7214	unclassified	ENST00000616316.2	304	907	2	614	+	616	599	593	13	4	6	22	0.896047	0.989983	0.962662	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	e825bb2a-3884-41df-9278-777446120cf9	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2056	1	74.151	4.25475	74.701	3.70475	394	17.3375	unclassified	ENST00000245185.6	18	401	0	385	+	391	377	375	8	6	2	60	0.977157	0.994695	0.959079	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	5c49bbbd-1db9-446b-9bf8-49ad956bba26	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2086	1	72.901	3.39825	73.451	2.84825	392	16.7965	unclassified	ENST00000309579.7	0	364	4	375	+	371	364	361	7	0	3	60	0.946429	0.991758	0.973046	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	53a65c50-c7ea-4a48-89b4-ec7b3046c0b4	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2052	1	72.108	7.842	72.633	7.317	877	17.7712	unclassified	ENST00000602676.6	18	891	0	858	+	874	857	852	1	16	5	25	0.978335	0.994166	0.974828	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	3dff505f-c1a3-49df-a1e8-7fd80e99f5e0	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1976	1	72.02	4.99075	72.6575	4.35325	374	18.025	unclassified	ENST00000572976.5	2573	2916	0	339	+	343	339	335	0	4	4	0	0.906417	0.988201	0.976676	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	f1adfe57-ee36-4761-b5c6-e33b0fbbd18d	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2042	1	73.183	4.9625	73.7455	4.4	577	15.6375	unclassified	ENST00000648437.1	13	580	0	565	+	574	558	555	7	9	3	52	0.979203	0.994624	0.966899	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	048b3224-6f8a-43f1-a77f-da2f84509942	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2058	1	68.417	7.23375	70.4795	5.17125	732	17.2451	unclassified	ENST00000677021.1	41	692	0	648	+	659	640	639	8	11	1	1	0.885246	0.998438	0.969651	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	b8bce706-6e64-4896-af7c-74ce3e0499f6	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2033	1	73.364	7.2425	73.9265	6.68	945	17.6998	unclassified	ENST00000202773.14	0	920	14	929	+	921	914	913	1	6	1	15	0.968254	0.998906	0.991314	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	7fb953b8-c365-4911-83bb-2cddffc99df9	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2053	1	71.522	7.37875	72.222	6.67875	828	17.4116	unclassified	ENST00000530721.5	14	793	0	817	+	831	765	762	52	14	3	1	0.986715	0.996078	0.916968	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	9feff875-8b6a-4084-bab7-84012c067cd8	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1972	1	73.683	5.064	74.3455	4.4015	494	16.4184	unclassified	ENST00000258424.3	18	501	0	482	+	487	478	474	4	5	4	60	0.975708	0.991632	0.973306	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	c090de25-3f99-4693-a4b5-a62e58300953	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1974	1	73.413	3.575	74.0005	2.9875	330	12.314	unclassified	ENST00000343986.9	30	358	0	326	+	336	318	314	8	10	4	58	0.987879	0.987421	0.934524	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	96685052-c549-4532-868d-3b790cba29f9	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2044	1	68.417	8.65775	70.5295	6.54525	837	15.4684	unclassified	ENST00000256594.7	216	1003	4	788	+	793	778	771	6	9	7	0	0.936679	0.991003	0.972257	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	cc4bdf9d-052a-4ea2-bcc7-ee8df4fced64	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	2029	1	75.782	5.73375	76.3945	5.12125	659	16.2799	unclassified	ENST00000396651.8	44	702	0	652	+	663	647	646	5	11	1	36	0.989378	0.998454	0.974359	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	7746669e-5399-4db9-ac96-93122efe661a	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1979	1	71.948	9.39225	72.398	8.94225	1053	16.1219	unclassified	ENST00000314636.3	119	1168	2	1045	+	1055	1037	1026	6	12	11	60	0.990503	0.989392	0.972512	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	b9129a39-78de-4133-81ee-e86fe01147de	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1927	1	74.653	5.34425	75.2655	4.73175	517	19.2638	unclassified	ENST00000525634.6	12	526	0	515	+	515	514	513	1	0	1	55	0.996132	0.998055	0.996117	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	cce1fe77-ec94-4068-8ec9-3bd9efb8cfa1	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1950	1	75.508	6.01575	75.983	5.54075	692	15.6707	unclassified	ENST00000621131.4	87	727	47	688	+	643	638	638	3	2	0	0	0.926301	1	0.992224	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	57e52b67-3397-43cd-b243-add03399f4a8	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1967	1	72.881	6.82275	73.4185	6.28525	915	16.0814	unclassified	ENST00000620041.4	80	824	154	893	+	746	737	735	2	7	2	1	0.80765	0.997286	0.985255	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	d4044e6b-daa7-48c3-96cb-c27b4af4ef69	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1955	1	73.192	6.94925	73.767	6.37425	820	17.2916	unclassified	ENST00000352983.7	11	834	0	813	+	828	808	806	5	15	2	60	0.991463	0.997525	0.97343	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	898cd94d-2186-4610-90d2-a1daa2f8f299	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1959	1	71.8	8.55725	72.3875	7.96975	876	16.0196	unclassified	ENST00000240922.8	30	882	7	861	+	859	847	837	7	5	10	44	0.974886	0.988194	0.974389	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	de98361e-94d0-482e-a1de-72c662523daf	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1923	1	71.012	2.007	71.5495	1.4695	188	14.8231	unclassified	ENST00000489056.5	380	553	0	172	+	173	172	170	0	1	2	0	0.914894	0.988372	0.982659	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	8959a180-f88b-4765-a09e-3466fe12869e	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1906	1	71.61	6.61	71.9475	6.2725	885	15.8393	unclassified	ENST00000379160.3	47	941	0	885	+	902	877	873	8	17	4	52	1	0.995439	0.967849	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	5126ac05-f2b2-49d0-9481-0f1ced1ebfac	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1918	1	76.103	3.6955	76.578	3.2205	331	19.3344	unclassified	ENST00000651669.1	13	347	0	328	+	336	326	326	2	8	0	60	0.990937	1	0.970238	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	6811bf47-aeda-4602-9d81-3b4c0bd72e20	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1871	1	73.345	5.14225	73.945	4.54225	545	19.9169	unclassified	ENST00000225728.8	42	571	0	528	+	531	526	522	2	3	4	60	0.968807	0.992395	0.983051	0
PAS98171_pass_1e60f8dd_f5ca5a0a_0.pod5	03fd7fe3-b348-4022-a36e-2fd19a5a2233	f5ca5a0a716b0195eed48792b297c96e62fe7bb5	1909	1	76.762	4.87425	77.362	4.27425	612	15.2253	unclassified	ENST00000389912.7	68	682	0	599	+	617	596	592	3	18	4	60	0.978758	0.993289	0.959481	0
